LB-11953 : delete all data sampling files on USB disk 1 (set ON),Local HMI,LB,11953,,16-bit Unsigned,Supported
LB-11954 : refresh data sampling information on USB disk 1 (set ON),Local HMI,LB,11954,,16-bit Unsigned,Unsupported
LB-11955 : delete the earliest data sampling file on USB disk 2 (set ON),Local HMI,LB,11955,,16-bit Unsigned,Unsupported
LB-11956 : delete all data sampling files on USB disk 2 (set ON),Local HMI,LB,11956,,16-bit Unsigned,Supported
LB-11957 : refresh data sampling information on USB disk 2 (set ON),Local HMI,LB,11957,,16-bit Unsigned,Unsupported
LB-11958 : time setting error (when ON),Local HMI,LB,11958,,16-bit Unsigned,Supported
LB-11959 : LED indicator control,Local HMI,LB,11959,,16-bit Unsigned,Unsupported
"LB-11960 : disable device 1's ""Device No Response"" dialog (when ON)",Local HMI,LB,11960,,16-bit Unsigned,Supported
"LB-11961 : disable device 2's ""Device No Response"" dialog (when ON)",Local HMI,LB,11961,,16-bit Unsigned,Supported
"LB-11962 : disable device 3's ""Device No Response"" dialog (when ON)",Local HMI,LB,11962,,16-bit Unsigned,Supported
"LB-11963 : disable device 4's ""Device No Response"" dialog (when ON)",Local HMI,LB,11963,,16-bit Unsigned,Supported
"LB-11964 : disable device 5's ""Device No Response"" dialog (when ON)",Local HMI,LB,11964,,16-bit Unsigned,Supported
"LB-11965 : disable device 6's ""Device No Response"" dialog (when ON)",Local HMI,LB,11965,,16-bit Unsigned,Supported
"LB-11966 : disable device 7's ""Device No Response"" dialog (when ON)",Local HMI,LB,11966,,16-bit Unsigned,Supported
"LB-11967 : disable device 8's ""Device No Response"" dialog (when ON)",Local HMI,LB,11967,,16-bit Unsigned,Supported
"LB-12023 : disable device 64's ""Device No Response"" dialog (when ON)",Local HMI,LB,12023,,16-bit Unsigned,Supported
LB-12024 : disable alarm buzzer (set ON),Local HMI,LB,12024,,16-bit Unsigned,Supported
"LB-12030 : COM 1 status (OFF : normal, ON : open failed)",Local HMI,LB,12030,,16-bit Unsigned,Supported
"LB-12031 : COM 2 status (OFF : normal, ON : open failed)",Local HMI,LB,12031,,16-bit Unsigned,Supported
"LB-12032 : COM 3 status (OFF : normal, ON : open failed)",Local HMI,LB,12032,,16-bit Unsigned,Supported
"LB-12033 : COM 4 status (OFF : normal, ON : open failed)",Local HMI,LB,12033,,16-bit Unsigned,Supported
"LB-12034 : COM 5 status (OFF : normal, ON : open failed)",Local HMI,LB,12034,,16-bit Unsigned,Supported
"LB-12035 : COM 6 status (OFF : normal, ON : open failed)",Local HMI,LB,12035,,16-bit Unsigned,Supported
"LB-12036 : COM 7 status (OFF : normal, ON : open failed)",Local HMI,LB,12036,,16-bit Unsigned,Supported
"LB-12037 : COM 8 status (OFF : normal, ON : open failed)",Local HMI,LB,12037,,16-bit Unsigned,Supported
"LB-12038 : COM 9 status (OFF : normal, ON : open failed)",Local HMI,LB,12038,,16-bit Unsigned,Supported
LB-12040 : remote printer/backup server disconnection alarm (when ON),Local HMI,LB,12040,,16-bit Unsigned,Unsupported
"LB-12041 : refresh HMI ethernet information (DHCP, gateway, netmask, IP) (set ON)",Local HMI,LB,12041,,16-bit Unsigned,Supported
LB-12042 : open/close [System information] dialog (set ON/set OFF),Local HMI,LB,12042,,16-bit Unsigned,Unsupported
LB-12048 : USB disk 1 status (exists when ON),Local HMI,LB,12048,,16-bit Unsigned,Supported
LB-12049 : USB disk 2 status (exists when ON),Local HMI,LB,12049,,16-bit Unsigned,Supported
LB-12050 : SD card status (exists when ON),Local HMI,LB,12050,,16-bit Unsigned,Unsupported
LB-12051 : buzzer control (active when ON),Local HMI,LB,12051,,16-bit Unsigned,Supported
LB-12052 : MODBUS server status (disabled when ON),Local HMI,LB,12052,,16-bit Unsigned,Supported
LB-12053 : failed to send an [Event Log] e-Mail (when ON),Local HMI,LB,12053,,16-bit Unsigned,Supported
LB-12054 : failed to send an [Backup Object] e-Mail (when ON),Local HMI,LB,12054,,16-bit Unsigned,Supported
LB-12055 : failed to execute time synchronization (when ON),Local HMI,LB,12055,,16-bit Unsigned,Unsupported
LB-12056 : the user touches an unauthorized object (when ON),Local HMI,LB,12056,,16-bit Unsigned,Supported
LB-12080 : auto. connection for device (CAN Bus) (when ON),Local HMI,LB,12080,,16-bit Unsigned,Unsupported
"LB-12081 : device status (CAN Bus), set on to retry connection",Local HMI,LB,12081,,16-bit Unsigned,Unsupported
"LB-12082 : disable CAN Bus device's ""Device No Response"" dialog (when ON)",Local HMI,LB,12082,,16-bit Unsigned,Unsupported
LB-12088 : enable VNC monitor mode (when ON),Local HMI,LB,12088,,16-bit Unsigned,Supported
LB-12089 : VNC password free (when ON),Local HMI,LB,12089,,16-bit Unsigned,Supported
LB-12090 : a VNC client connecting to HMI (when ON),Local HMI,LB,12090,,16-bit Unsigned,Supported
LB-12091 : disable auto-logout function when a VNC client connecting to HMI (when ON),Local HMI,LB,12091,,16-bit Unsigned,Supported
"LB-12092 : enable VNC (set ON), disable VNC (set OFF)",Local HMI,LB,12092,,16-bit Unsigned,Supported
"LB-12093 : VNC mode (OFF : single connection, ON : multi. connection)",Local HMI,LB,12093,,16-bit Unsigned,Supported
"LB-12094 : update LAN 1 setting (IP, netmask, gateway) (set ON)",Local HMI,LB,12094,,16-bit Unsigned,Supported
"LB-12095 : update LAN 2 setting (IP, netmask, gateway) (set ON)",Local HMI,LB,12095,,16-bit Unsigned,Supported
LB-12100 : pause CAN Bus device 1 communication (when ON),Local HMI,LB,12100,,16-bit Unsigned,Unsupported
LB-12101 : pause CAN Bus device 2 communication (when ON),Local HMI,LB,12101,,16-bit Unsigned,Unsupported
LB-12102 : pause CAN Bus device 3 communication (when ON),Local HMI,LB,12102,,16-bit Unsigned,Unsupported
LB-12103 : pause CAN Bus device 4 communication (when ON),Local HMI,LB,12103,,16-bit Unsigned,Unsupported
LB-12104 : pause CAN Bus device 5 communication (when ON),Local HMI,LB,12104,,16-bit Unsigned,Unsupported
LB-12105 : pause CAN Bus device 6 communication (when ON),Local HMI,LB,12105,,16-bit Unsigned,Unsupported
LB-12106 : pause CAN Bus device 7 communication (when ON),Local HMI,LB,12106,,16-bit Unsigned,Unsupported
LB-12107 : pause CAN Bus device 8 communication (when ON),Local HMI,LB,12107,,16-bit Unsigned,Unsupported
LB-12108 : pause CAN Bus device 9 communication (when ON),Local HMI,LB,12108,,16-bit Unsigned,Unsupported
LB-12109 : pause CAN Bus device 10 communication (when ON),Local HMI,LB,12109,,16-bit Unsigned,Unsupported
LB-12354 : pause CAN Bus device 255 communication (when ON),Local HMI,LB,12354,,16-bit Unsigned,Unsupported
LB-12355 : daylight saving time period (when ON),Local HMI,LB,12355,,16-bit Unsigned,Supported
LB-12356 : enable(set on)/disable(set off) web streaming,Local HMI,LB,12356,,16-bit Unsigned,Supported
LB-12357 : web streaming status (on: enabled / off: disabled),Local HMI,LB,12357,,16-bit Unsigned,Supported
LB-12358 : enable (when ON) / disable (when OFF) off-line simulation on HMI,Local HMI,LB,12358,,16-bit Unsigned,Supported
LB-12360 : CPU loading alarm (> 95%),Local HMI,LB,12360,,16-bit Unsigned,Supported
"LB-12361 : status of operation log function (OFF : disabled, ON : enabled)",Local HMI,LB,12361,,16-bit Unsigned,Supported
LB-12363 : Prohibit recipe database update from remote HMI (set ON),Local HMI,LB,12363,,16-bit Unsigned,Supported
LB-12364 : show (set ON)/hide (set OFF) [Reset HMI to default] button in calibration mode,Local HMI,LB,12364,,16-bit Unsigned,Unsupported
"LB-12365 : update wifi setting (IP, netmask, gateway, DNS) (set ON)",Local HMI,LB,12365,,16-bit Unsigned,Unsupported
LB-12399 : status is on when alarm exists in any category,Local HMI,LB,12399,,16-bit Unsigned,Supported
LB-12400 : status is on when alarm exists in category 0,Local HMI,LB,12400,,16-bit Unsigned,Supported
LB-12401 : status is on when alarm exists in category 1,Local HMI,LB,12401,,16-bit Unsigned,Supported
LB-12402 : status is on when alarm exists in category 2,Local HMI,LB,12402,,16-bit Unsigned,Supported
LB-12403 : status is on when alarm exists in category 3,Local HMI,LB,12403,,16-bit Unsigned,Supported
LB-12404 : status is on when alarm exists in category 4,Local HMI,LB,12404,,16-bit Unsigned,Supported
LB-12405 : status is on when alarm exists in category 5,Local HMI,LB,12405,,16-bit Unsigned,Supported
LB-12406 : status is on when alarm exists in category 6,Local HMI,LB,12406,,16-bit Unsigned,Supported
LB-12407 : status is on when alarm exists in category 7,Local HMI,LB,12407,,16-bit Unsigned,Supported
LB-12655 : status is on when alarm exists in category 255,Local HMI,LB,12655,,16-bit Unsigned,Supported
"LB-12656 : enable Diagnoser (set ON), disable (set OFF)",Local HMI,LB,12656,,16-bit Unsigned,Supported
LB-12657 : Diagnoser password free (when ON),Local HMI,LB,12657,,16-bit Unsigned,Supported
"LB-12660 : status of reset button (when the button is pressed, status is ON)",Local HMI,LB,12660,,16-bit Unsigned,Unsupported
LB-12664 : Cache Hit (cMT-G03),Local HMI,LB,12664,,16-bit Unsigned,Unsupported
LB-12665 : open USB/SD card download/upload dialog.,Local HMI,LB,12665,,16-bit Unsigned,Supported
LB-12666 : Disable(set OFF)/enable(set ON) WiFi Hotspot.,Local HMI,LB,12666,,16-bit Unsigned,Unsupported
"LB-12667 : Refresh WiFi Hotspot setting (SSID, password) (set ON).",Local HMI,LB,12667,,16-bit Unsigned,Unsupported
"LB-12668 : SECS license status (0: not activated, 1: activated).",Local HMI,LB,12668,,16-bit Unsigned,Unsupported
LB-12670 : auto. connection for device 41 (ethernet) (when ON),Local HMI,LB,12670,,16-bit Unsigned,Supported
LB-12671 : auto. connection for device 42 (ethernet) (when ON),Local HMI,LB,12671,,16-bit Unsigned,Supported
LB-12672 : auto. connection for device 43 (ethernet) (when ON),Local HMI,LB,12672,,16-bit Unsigned,Supported
LB-12673 : auto. connection for device 44 (ethernet) (when ON),Local HMI,LB,12673,,16-bit Unsigned,Supported
LB-12693 : auto. connection for device 64 (ethernet) (when ON),Local HMI,LB,12693,,16-bit Unsigned,Supported
"LB-12700 : device 50 status (ethernet), set on to retry connection",Local HMI,LB,12700,,16-bit Unsigned,Supported
"LB-12701 : device 51 status (ethernet), set on to retry connection",Local HMI,LB,12701,,16-bit Unsigned,Supported
"LB-12702 : device 52 status (ethernet), set on to retry connection",Local HMI,LB,12702,,16-bit Unsigned,Supported
"LB-12703 : device 53 status (ethernet), set on to retry connection",Local HMI,LB,12703,,16-bit Unsigned,Supported
"LB-12714 : device 64 status (ethernet), set on to retry connection",Local HMI,LB,12714,,16-bit Unsigned,Supported
LB-12720 : forced to reconnect device 34 (ethernet) when IP or system parameters changed on-line (set ON),Local HMI,LB,12720,,16-bit Unsigned,Supported
LB-12721 : forced to reconnect device 35 (ethernet) when IP or system parameters changed on-line (set ON),Local HMI,LB,12721,,16-bit Unsigned,Supported
LB-12722 : forced to reconnect device 36 (ethernet) when IP or system parameters changed on-line (set ON),Local HMI,LB,12722,,16-bit Unsigned,Supported
LB-12723 : forced to reconnect device 37 (ethernet) when IP or system parameters changed on-line (set ON),Local HMI,LB,12723,,16-bit Unsigned,Supported
LB-12750 : forced to reconnect device 64 (ethernet) when IP or system parameters changed on-line (set ON),Local HMI,LB,12750,,16-bit Unsigned,Supported
LB-12752 : Disable(set OFF)/enable(set ON) vibration. (Supported OS version : 20200618 or later),Local HMI,LB,12752,,16-bit Unsigned,Unsupported
LB-12753 : Clear OPCUA HDA data,Local HMI,LB,12753,,16-bit Unsigned,Unsupported
LB-12754 : auto. connection for remote HMI 33 (when ON),Local HMI,LB,12754,,16-bit Unsigned,Supported
LB-12755 : auto. connection for remote HMI 34 (when ON),Local HMI,LB,12755,,16-bit Unsigned,Supported
LB-12756 : auto. connection for remote HMI 35 (when ON),Local HMI,LB,12756,,16-bit Unsigned,Supported
LB-12757 : auto. connection for remote HMI 36 (when ON),Local HMI,LB,12757,,16-bit Unsigned,Supported
LB-12758 : auto. connection for remote HMI 37 (when ON),Local HMI,LB,12758,,16-bit Unsigned,Supported
LB-12759 : auto. connection for remote HMI 38 (when ON),Local HMI,LB,12759,,16-bit Unsigned,Supported
LB-12760 : auto. connection for remote HMI 39 (when ON),Local HMI,LB,12760,,16-bit Unsigned,Supported
LB-12761 : auto. connection for remote HMI 40 (when ON),Local HMI,LB,12761,,16-bit Unsigned,Supported
LB-12762 : auto. connection for remote HMI 41 (when ON),Local HMI,LB,12762,,16-bit Unsigned,Supported
LB-12763 : auto. connection for remote HMI 42 (when ON),Local HMI,LB,12763,,16-bit Unsigned,Supported
LB-12764 : auto. connection for remote HMI 43 (when ON),Local HMI,LB,12764,,16-bit Unsigned,Supported
LB-12765 : auto. connection for remote HMI 44 (when ON),Local HMI,LB,12765,,16-bit Unsigned,Supported
LB-12766 : auto. connection for remote HMI 45 (when ON),Local HMI,LB,12766,,16-bit Unsigned,Supported
LB-12767 : auto. connection for remote HMI 46 (when ON),Local HMI,LB,12767,,16-bit Unsigned,Supported
LB-12768 : auto. connection for remote HMI 47 (when ON),Local HMI,LB,12768,,16-bit Unsigned,Supported
LB-12769 : auto. connection for remote HMI 48 (when ON),Local HMI,LB,12769,,16-bit Unsigned,Supported
LB-12770 : auto. connection for remote HMI 49 (when ON),Local HMI,LB,12770,,16-bit Unsigned,Supported
LB-12771 : auto. connection for remote HMI 50 (when ON),Local HMI,LB,12771,,16-bit Unsigned,Supported
LB-12772 : auto. connection for remote HMI 51 (when ON),Local HMI,LB,12772,,16-bit Unsigned,Supported
LB-12773 : auto. connection for remote HMI 52 (when ON),Local HMI,LB,12773,,16-bit Unsigned,Supported
LB-12774 : auto. connection for remote HMI 53 (when ON),Local HMI,LB,12774,,16-bit Unsigned,Supported
LB-12775 : auto. connection for remote HMI 54 (when ON),Local HMI,LB,12775,,16-bit Unsigned,Supported
LB-12776 : auto. connection for remote HMI 55 (when ON),Local HMI,LB,12776,,16-bit Unsigned,Supported
LB-12777 : auto. connection for remote HMI 56 (when ON),Local HMI,LB,12777,,16-bit Unsigned,Supported
LB-12778 : auto. connection for remote HMI 57 (when ON),Local HMI,LB,12778,,16-bit Unsigned,Supported
LB-12779 : auto. connection for remote HMI 58 (when ON),Local HMI,LB,12779,,16-bit Unsigned,Supported
LB-12780 : auto. connection for remote HMI 59 (when ON),Local HMI,LB,12780,,16-bit Unsigned,Supported
LB-12781 : auto. connection for remote HMI 60 (when ON),Local HMI,LB,12781,,16-bit Unsigned,Supported
LB-12782 : auto. connection for remote HMI 61 (when ON),Local HMI,LB,12782,,16-bit Unsigned,Supported
LB-12783 : auto. connection for remote HMI 62 (when ON),Local HMI,LB,12783,,16-bit Unsigned,Supported
LB-12784 : auto. connection for remote HMI 63 (when ON),Local HMI,LB,12784,,16-bit Unsigned,Supported
LB-12785 : auto. connection for remote HMI 64 (when ON),Local HMI,LB,12785,,16-bit Unsigned,Supported
LB-12786 : remote HMI 50 status,Local HMI,LB,12786,,16-bit Unsigned,Supported
LB-12787 : remote HMI 51 status,Local HMI,LB,12787,,16-bit Unsigned,Supported
LB-12788 : remote HMI 52 status,Local HMI,LB,12788,,16-bit Unsigned,Supported
LB-12789 : remote HMI 53 status,Local HMI,LB,12789,,16-bit Unsigned,Supported
LB-12790 : remote HMI 54 status,Local HMI,LB,12790,,16-bit Unsigned,Supported
LB-12791 : remote HMI 55 status,Local HMI,LB,12791,,16-bit Unsigned,Supported
LB-12792 : remote HMI 56 status,Local HMI,LB,12792,,16-bit Unsigned,Supported
LB-12793 : remote HMI 57 status,Local HMI,LB,12793,,16-bit Unsigned,Supported
LB-12794 : remote HMI 58 status,Local HMI,LB,12794,,16-bit Unsigned,Supported
LB-12795 : remote HMI 59 status,Local HMI,LB,12795,,16-bit Unsigned,Supported
LB-12796 : remote HMI 60 status,Local HMI,LB,12796,,16-bit Unsigned,Supported
LB-12797 : remote HMI 61 status,Local HMI,LB,12797,,16-bit Unsigned,Supported
LB-12798 : remote HMI 62 status,Local HMI,LB,12798,,16-bit Unsigned,Supported
LB-12799 : remote HMI 63 status,Local HMI,LB,12799,,16-bit Unsigned,Supported
LB-12800 : remote HMI 64 status,Local HMI,LB,12800,,16-bit Unsigned,Supported
LB-12801 : EM10's storage device (SD card) does not exist (when ON),Local HMI,LB,12801,,16-bit Unsigned,Unsupported
LB-12802 : EM11's storage device (SD card) does not exist (when ON),Local HMI,LB,12802,,16-bit Unsigned,Unsupported
LB-12803 : EM12's storage device (SD card) does not exist (when ON),Local HMI,LB,12803,,16-bit Unsigned,Unsupported
LB-12804 : EM13's storage device (SD card) does not exist (when ON),Local HMI,LB,12804,,16-bit Unsigned,Unsupported
LB-12805 : EM14's storage device (SD card) does not exist (when ON),Local HMI,LB,12805,,16-bit Unsigned,Unsupported
LB-12806 : EM15's storage device (SD card) does not exist (when ON),Local HMI,LB,12806,,16-bit Unsigned,Unsupported
LB-12807 : EM10's storage device (USB disk) does not exist (when ON),Local HMI,LB,12807,,16-bit Unsigned,Supported
LB-12808 : EM11's storage device (USB disk) does not exist (when ON),Local HMI,LB,12808,,16-bit Unsigned,Supported
LB-12809 : EM12's storage device (USB disk) does not exist (when ON),Local HMI,LB,12809,,16-bit Unsigned,Supported
LB-12810 : EM13's storage device (USB disk) does not exist (when ON),Local HMI,LB,12810,,16-bit Unsigned,Supported
LB-12811 : EM14's storage device (USB disk) does not exist (when ON),Local HMI,LB,12811,,16-bit Unsigned,Supported
LB-12812 : EM15's storage device (USB disk) does not exist (when ON),Local HMI,LB,12812,,16-bit Unsigned,Supported
LB-12813 : EM10's storage device (USB disk 2) does not exist (when ON),Local HMI,LB,12813,,16-bit Unsigned,Supported
LB-12814 : EM11's storage device (USB disk 2) does not exist (when ON),Local HMI,LB,12814,,16-bit Unsigned,Supported
LB-12815 : EM12's storage device (USB disk 2) does not exist (when ON),Local HMI,LB,12815,,16-bit Unsigned,Supported
LB-12816 : EM13's storage device (USB disk 2) does not exist (when ON),Local HMI,LB,12816,,16-bit Unsigned,Supported
LB-12817 : EM14's storage device (USB disk 2) does not exist (when ON),Local HMI,LB,12817,,16-bit Unsigned,Supported
LB-12818 : EM15's storage device (USB disk 2) does not exist (when ON),Local HMI,LB,12818,,16-bit Unsigned,Supported
"LB-12819 : RUN/STOP switch status (0: stop, 1: run)",Local HMI,LB,12819,,16-bit Unsigned,Unsupported
"LB-12820 : M02 status (0: unplugged, 1: plugged in)",Local HMI,LB,12820,,16-bit Unsigned,Unsupported
LB-12822 : Disable(set OFF)/enable(set ON) ethernet bridge mode. (Supported OS version : 20220126 or later),Local HMI,LB,12822,,16-bit Unsigned,Supported
LB-12824 : Enable/disable VNC/WebView interlock (supported OS version : 20240123 or later),Local HMI,LB,12824,,16-bit Unsigned,Supported
LW-9000 (16-bits) : index register of RWI,Local HMI,LW,9000,,16-bit Unsigned,Supported
LW-9002 (32bit-float) : input high limit,Local HMI,LW,9002,,32-bit Float,Supported
LW-9004 (32bit-float) : input low limit,Local HMI,LW,9004,,32-bit Float,Supported
"LW-9006 (16bit) : connected client no. ",Local HMI,LW,9006,,16-bit Unsigned,Supported
LW-9007 (16bit) : hardware index,Local HMI,LW,9007,,16-bit Unsigned,Unsupported
LW-9008 (32bit-float) : battery voltage,Local HMI,LW,9008,,32-bit Float,Unsupported
LW-9010 (16bit-BCD) : local second,Local HMI,LW,9010,,16-bit BCD,Supported
LW-9011 (16bit-BCD) : local minute,Local HMI,LW,9011,,16-bit BCD,Supported
LW-9012 (16bit-BCD) : local hour,Local HMI,LW,9012,,16-bit BCD,Supported
LW-9013 (16bit-BCD) : local day,Local HMI,LW,9013,,16-bit BCD,Supported
LW-9014 (16bit-BCD) : local month,Local HMI,LW,9014,,16-bit BCD,Supported
LW-9015 (16bit-BCD) : local year,Local HMI,LW,9015,,16-bit BCD,Supported
LW-9016 (16bit-BCD) : local day of week,Local HMI,LW,9016,,16-bit BCD,Supported
LW-9017 (16bit) : local second,Local HMI,LW,9017,,16-bit Unsigned,Supported
LW-9018 (16bit) : local minute,Local HMI,LW,9018,,16-bit Unsigned,Supported
LW-9019 (16bit) : local hour,Local HMI,LW,9019,,16-bit Unsigned,Supported
LW-9020 (16bit) : local day,Local HMI,LW,9020,,16-bit Unsigned,Supported
LW-9021 (16bit) : local month,Local HMI,LW,9021,,16-bit Unsigned,Supported
LW-9022 (16bit) : local year,Local HMI,LW,9022,,16-bit Unsigned,Supported
"LW-9023 (16bit) : local day of week ",Local HMI,LW,9023,,16-bit Unsigned,Supported
LW-9024 (16bit) : memory link system register,Local HMI,LW,9024,,16-bit Unsigned,Supported
LW-9025 (16bit) : CPU loading (x 100%),Local HMI,LW,9025,,16-bit Unsigned,Supported
LW-9026 (16bit) : OS version (year),Local HMI,LW,9026,,16-bit Unsigned,Supported
LW-9027 (16bit) : OS version (month),Local HMI,LW,9027,,16-bit Unsigned,Supported
LW-9028 (16bit) : OS version (day),Local HMI,LW,9028,,16-bit Unsigned,Supported
LW-9030 (32bit) : system time (unit : 0.1 second),Local HMI,LW,9030,,32-bit Unsigned,Supported
"LW-9032 (8 words) : folder name of backup history files to SD, USB memory",Local HMI,LW,9032,,16-bit Unsigned,Supported
LW-9040 (16bit) : backlight index,Local HMI,LW,9040,,16-bit Unsigned,Supported
LW-9041 (16bit) : touch status word (a user is touching the screen when bit 0's status is ON)),Local HMI,LW,9041,,16-bit Unsigned,Supported
LW-9042 (16bit) : touch x position,Local HMI,LW,9042,,16-bit Unsigned,Supported
LW-9043 (16bit) : touch y position,Local HMI,LW,9043,,16-bit Unsigned,Supported
LW-9044 (16bit) : leave x position,Local HMI,LW,9044,,16-bit Unsigned,Supported
LW-9045 (16bit) : leave y position,Local HMI,LW,9045,,16-bit Unsigned,Supported
LW-9046 (32bit) : HMI key,Local HMI,LW,9046,,32-bit Unsigned,Supported
"LW-9048 (16bit) : time (0 : AM, 1 : PM)",Local HMI,LW,9048,,16-bit Unsigned,Supported
LW-9049 (16bit) : local hour (12-hour format),Local HMI,LW,9049,,16-bit Unsigned,Supported
LW-9050 (16bit) : current base window ID,Local HMI,LW,9050,,16-bit Unsigned,Supported
LW-9051 (16bit) : audio volume (0 ~100),Local HMI,LW,9051,,16-bit Unsigned,Unsupported
LW-9052 (32bit-float) : the previous input value of the numeric input object,Local HMI,LW,9052,,32-bit Float,Supported
LW-9054 (32bit) : HMI model ID,Local HMI,LW,9054,,32-bit Unsigned,Supported
LW-9060 (16bit) : no. of event log files on HMI memory,Local HMI,LW,9060,,16-bit Unsigned,Unsupported
LW-9061 (32bit) : size of event log files on HMI memory (bytes),Local HMI,LW,9061,,32-bit Unsigned,Unsupported
LW-9063 (16bit) : no. of data sampling files on HMI memory,Local HMI,LW,9063,,16-bit Unsigned,Unsupported
LW-9064 (32bit) : size of data sampling files on HMI memory (bytes),Local HMI,LW,9064,,32-bit Unsigned,Unsupported
LW-9070 (16bit) : free space insufficiency warning (Mega bytes),Local HMI,LW,9070,,16-bit Unsigned,Unsupported
LW-9071 (16bit) : reserved free space size (Mega bytes),Local HMI,LW,9071,,16-bit Unsigned,Unsupported
LW-9072 (32bit) : HMI current free space (K bytes),Local HMI,LW,9072,,32-bit Unsigned,Supported
LW-9074 (32bit) : SD current free space (K bytes),Local HMI,LW,9074,,32-bit Unsigned,Unsupported
LW-9076 (32bit) : USB disk 1 current free space (K bytes),Local HMI,LW,9076,,32-bit Unsigned,Supported
LW-9078 (32bit) : USB disk 2 current free space (K bytes),Local HMI,LW,9078,,32-bit Unsigned,Supported
LW-9080 (16bit) : backlight saver time (unit : minute),Local HMI,LW,9080,,16-bit Unsigned,Supported
LW-9081 (16bit) : screen saver time (unit : minute),Local HMI,LW,9081,,16-bit Unsigned,Supported
"LW-9082 (16bit) : auto logout time (unit : minute, 0 : disable the function)",Local HMI,LW,9082,,16-bit Unsigned,Supported
LW-9100 (14 words) : project name,Local HMI,LW,9100,,16-bit Unsigned,Supported
LW-9116 (32bit) : project size in bytes,Local HMI,LW,9116,,32-bit Unsigned,Supported
LW-9118 (32bit) : project size in K bytes,Local HMI,LW,9118,,32-bit Unsigned,Supported
LW-9120 (32bit) : EasyBuilder Pro version,Local HMI,LW,9120,,32-bit Unsigned,Supported
LW-9122 (16bit) : project compiled date [year],Local HMI,LW,9122,,16-bit Unsigned,Supported
LW-9123 (16bit) : project compiled date [month],Local HMI,LW,9123,,16-bit Unsigned,Supported
LW-9124 (16bit) : project compiled date [day],Local HMI,LW,9124,,16-bit Unsigned,Supported
LW-9125 (16bit) : LAN 1 gateway 0 (for HMI use only),Local HMI,LW,9125,,16-bit Unsigned,Supported
LW-9126 (16bit) : LAN 1 gateway 1 (for HMI use only),Local HMI,LW,9126,,16-bit Unsigned,Supported
LW-9127 (16bit) : LAN 1 gateway 2 (for HMI use only),Local HMI,LW,9127,,16-bit Unsigned,Supported
LW-9128 (16bit) : LAN 1 gateway 3 (for HMI use only),Local HMI,LW,9128,,16-bit Unsigned,Supported
LW-9129 (16bit) : LAN 1 IP 0 (for HMI use only),Local HMI,LW,9129,,16-bit Unsigned,Supported
LW-9130 (16bit) : LAN 1 IP 1 (for HMI use only),Local HMI,LW,9130,,16-bit Unsigned,Supported
LW-9131 (16bit) : LAN 1 IP 2 (for HMI use only),Local HMI,LW,9131,,16-bit Unsigned,Supported
LW-9132 (16bit) : LAN 1 IP 3 (for HMI use only),Local HMI,LW,9132,,16-bit Unsigned,Supported
LW-9133 (16bit) : ethernet port no.,Local HMI,LW,9133,,16-bit Unsigned,Supported
LW-9134 (16bit) : language mode,Local HMI,LW,9134,,16-bit Unsigned,Supported
LW-9135 (16bit) : LAN 1 media access control (MAC) address 0,Local HMI,LW,9135,,16-bit Unsigned,Supported
LW-9136 (16bit) : LAN 1 media access control (MAC) address 1,Local HMI,LW,9136,,16-bit Unsigned,Supported
LW-9137 (16bit) : LAN 1 media access control (MAC) address 2,Local HMI,LW,9137,,16-bit Unsigned,Supported
LW-9138 (16bit) : LAN 1 media access control (MAC) address 3,Local HMI,LW,9138,,16-bit Unsigned,Supported
LW-9139 (16bit) : LAN 1 media access control (MAC) address 4,Local HMI,LW,9139,,16-bit Unsigned,Supported
LW-9140 (16bit) : LAN 1 media access control (MAC) address 5,Local HMI,LW,9140,,16-bit Unsigned,Supported
LW-9141 (16bit) : HMI station no.,Local HMI,LW,9141,,16-bit Unsigned,Supported
LW-9150 (32 words) : keyboard's input data (ASCII),Local HMI,LW,9150,,16-bit Unsigned,Supported
"LW-9199 (16bit) : external keyboard layout : 0: QWERTY, 1: AZERTY, 2: Cyrillic (Supported OS version for Cyrillic : 20210511 or later)",Local HMI,LW,9199,,16-bit Unsigned,Supported
LW-9200 (16bit) : address index 0,Local HMI,LW,9200,,16-bit Unsigned,Supported
LW-9201 (16bit) : address index 1,Local HMI,LW,9201,,16-bit Unsigned,Supported
LW-9202 (16bit) : address index 2,Local HMI,LW,9202,,16-bit Unsigned,Supported
LW-9203 (16bit) : address index 3,Local HMI,LW,9203,,16-bit Unsigned,Supported
LW-9204 (16bit) : address index 4,Local HMI,LW,9204,,16-bit Unsigned,Supported
LW-9205 (16bit) : address index 5,Local HMI,LW,9205,,16-bit Unsigned,Supported
LW-9206 (16bit) : address index 6,Local HMI,LW,9206,,16-bit Unsigned,Supported
LW-9207 (16bit) : address index 7,Local HMI,LW,9207,,16-bit Unsigned,Supported
LW-9208 (16bit) : address index 8,Local HMI,LW,9208,,16-bit Unsigned,Supported
LW-9209 (16bit) : address index 9,Local HMI,LW,9209,,16-bit Unsigned,Supported
LW-9210 (16bit) : address index 10,Local HMI,LW,9210,,16-bit Unsigned,Supported
LW-9211 (16bit) : address index 11,Local HMI,LW,9211,,16-bit Unsigned,Supported
LW-9212 (16bit) : address index 12,Local HMI,LW,9212,,16-bit Unsigned,Supported
